1.691831064224243120e+00,3.020931029319763095e+00,6.748965120315551403e+00,1.143515884876251221e+01,2.772241981029510427e+01,5.397967123985290527e+01
1.750870776176452592e+00,2.894811034202575684e+00,6.176475286483764648e+00,1.182818126678466797e+01,2.844856786727905273e+01,5.618585667610168599e+01
1.712912750244140581e+00,2.763339900970458896e+00,6.163215374946593883e+00,1.167811949253082204e+01,2.819822311401367188e+01,5.615898485183716105e+01
1.717405629158019975e+00,2.781411743164062589e+00,6.184309959411621094e+00,1.164252264499664236e+01,2.825029730796813965e+01,5.572157270908355997e+01
1.749825501441955478e+00,2.929176902770996183e+00,6.415133500099182484e+00,1.244945647716522252e+01,2.980268750190735005e+01,5.852533619403838827e+01
1.838395643234252974e+00,3.150836539268493830e+00,6.913901329040527344e+00,1.325293235778808665e+01,3.256899969577789022e+01,6.379248461723327779e+01
2.994631838798523127e+00,5.170325994491577148e+00,1.202032899856567383e+01,2.354541492462158203e+01,5.799387259483337687e+01,1.186504774808883695e+02
3.899103522300720215e+00,6.866738343238830922e+00,1.638148014545440745e+01,3.227006011009216024e+01,7.947107985019684406e+01,1.585027459144592399e+02
