6.170759677886963335e-01,6.921130657196045144e-01,1.128909611701965243e+00,6.094125747680664285e-01,6.246134757995605025e-01,6.180108547210693137e-01
6.117112159729003462e-01,6.093037128448486328e-01,6.087704420089721236e-01,5.947152376174926758e-01,5.922263622283935325e-01,5.977873086929321733e-01
5.855513572692870872e-01,5.884410381317138894e-01,5.984993696212768111e-01,5.876039028167724387e-01,5.983744621276855247e-01,5.850802659988403320e-01
5.819751024246215820e-01,5.826355218887329102e-01,5.810733795166015403e-01,5.930980682373047097e-01,5.797569513320922630e-01,5.927846193313598411e-01
5.802475929260253462e-01,5.993195295333861861e-01,5.952928304672241433e-01,6.072259426116943803e-01,6.300195217132568137e-01,5.871610641479492188e-01
5.816946744918822798e-01,5.904168605804442915e-01,5.833489656448364036e-01,5.794631242752075195e-01,6.197230815887451172e-01,5.904145479202270730e-01
5.965492248535155806e-01,5.928369522094726340e-01,5.805527448654175249e-01,5.824354171752930132e-01,5.827534198760986328e-01,5.917129039764403853e-01
6.176711320877075195e-01,6.065064907073974831e-01,6.075089931488036887e-01,6.257917404174804243e-01,6.128640890121459517e-01,6.247645616531372070e-01
