3.148690521306992807e+01,2.347585769598278205e+01,8.260989948614748002e+00,6.689606833566587696e+00,6.046411269355040474e+00,5.602695726594490111e+00
1.504086810260121787e+01,7.433833876392482054e+00,7.126931363314250589e+00,5.677331296535184535e+00,5.244041787228587381e+00,5.354519323699281408e+00
1.097177298920813016e+01,7.039936379127763821e+00,5.370153790334573074e+00,5.267392424486404323e+00,5.151009252814612083e+00,5.158827021610593810e+00
6.718833123269145169e+00,5.411453116152305398e+00,5.208349975476227911e+00,5.140301153636003484e+00,5.131417699341616512e+00,5.124716937248000370e+00
5.413299537313851495e+00,5.157665024718645519e+00,5.152491094071277367e+00,5.087548353896113262e+00,5.070322260605033549e+00,5.072706130263607172e+00
5.078375038809260111e+00,5.140862427746410113e+00,5.114724857248715395e+00,5.097407281273160784e+00,5.062782644957430911e+00,5.065466005171935571e+00
5.091690197487409364e+00,5.091104203057563282e+00,5.079309183568092578e+00,5.067202293226139354e+00,5.059266691043616149e+00,5.060169167852644811e+00
5.085607219974812132e+00,5.091663032271296352e+00,5.067660566205701045e+00,5.059289509131411400e+00,5.061256409695425340e+00,5.061977467289188404e+00
